"data_id","language","form","age","gender","mom_ed","comprehension","production"
134540,"English (American)","WS",28,"Female",NA,566,566
134541,"English (American)","WS",28,"Male",NA,584,584
134542,"English (American)","WS",28,"Female",NA,96,96
134543,"English (American)","WS",28,"Male",NA,646,646
134544,"English (American)","WS",28,"Female",NA,572,572
134545,"English (American)","WS",28,"Male",NA,198,198
134546,"English (American)","WS",28,"Male",NA,460,460
134547,"English (American)","WS",28,"Female",NA,458,458
134548,"English (American)","WS",28,"Female",NA,671,671
134549,"English (American)","WS",28,"Male",NA,626,626
134550,"English (American)","WS",28,"Female",NA,668,668
134551,"English (American)","WS",28,"Female",NA,573,573
134552,"English (American)","WS",28,"Female",NA,604,604
134553,"English (American)","WS",28,"Female",NA,680,680
134554,"English (American)","WS",28,"Male",NA,502,502
134555,"English (American)","WS",28,"Male",NA,557,557
134556,"English (American)","WS",28,"Male",NA,202,202
134557,"English (American)","WS",28,"Female",NA,663,663
134558,"English (American)","WS",28,"Female",NA,654,654
134559,"English (American)","WS",28,"Female",NA,634,634
134560,"English (American)","WS",28,"Female",NA,590,590
134561,"English (American)","WS",28,"Male",NA,486,486
134562,"English (American)","WS",28,"Female",NA,605,605
134563,"English (American)","WS",28,"Male",NA,530,530
134564,"English (American)","WS",28,"Male",NA,538,538
134565,"English (American)","WS",28,"Female",NA,598,598
134566,"English (American)","WS",28,"Male",NA,455,455
134567,"English (American)","WS",28,"Female",NA,597,597
134568,"English (American)","WS",28,"Male",NA,448,448
134569,"English (American)","WS",28,"Male",NA,437,437
134570,"English (American)","WS",28,"Male",NA,680,680
134571,"English (American)","WS",28,"Female",NA,614,614
134572,"English (American)","WS",28,"Male",NA,506,506
134573,"English (American)","WS",28,"Female",NA,610,610
134574,"English (American)","WS",28,"Male",NA,648,648
134575,"English (American)","WS",28,"Female",NA,647,647
134576,"English (American)","WS",28,"Female",NA,239,239
134577,"English (American)","WS",28,"Female",NA,334,334
134578,"English (American)","WS",28,"Female",NA,644,644
134579,"English (American)","WS",28,"Male",NA,232,232
134580,"English (American)","WS",28,"Male",NA,669,669
134581,"English (American)","WS",28,"Male",NA,104,104
134582,"English (American)","WS",28,"Male",NA,565,565
134583,"English (American)","WS",28,"Male",NA,562,562
134584,"English (American)","WS",28,"Male",NA,530,530
134585,"English (American)","WS",28,"Female",NA,623,623
134586,"English (American)","WS",28,"Male",NA,672,672
134587,"English (American)","WS",28,"Male",NA,260,260
134588,"English (American)","WS",28,"Male",NA,466,466
134589,"English (American)","WS",28,"Male",NA,680,680
134590,"English (American)","WS",28,"Female",NA,404,404
134591,"English (American)","WS",28,"Male",NA,252,252
134592,"English (American)","WS",28,"Male",NA,645,645
134593,"English (American)","WS",28,"Female",NA,582,582
134594,"English (American)","WS",28,"Male",NA,526,526
134595,"English (American)","WS",28,"Female",NA,598,598
134596,"English (American)","WS",28,"Female",NA,360,360
134597,"English (American)","WS",28,"Male",NA,216,216
134598,"English (American)","WS",28,"Female",NA,645,645
134599,"English (American)","WS",28,"Male",NA,636,636
134600,"English (American)","WS",28,"Male",NA,554,554
134601,"English (American)","WS",28,"Male",NA,594,594
134602,"English (American)","WS",28,"Female",NA,402,402
134603,"English (American)","WS",28,"Male",NA,565,565
134604,"English (American)","WS",28,"Female",NA,479,479
134605,"English (American)","WS",28,"Female",NA,666,666
134606,"English (American)","WS",28,"Male",NA,666,666
134607,"English (American)","WS",28,"Female",NA,637,637
134608,"English (American)","WS",28,"Male",NA,569,569
134609,"English (American)","WS",28,"Male",NA,567,567
134610,"English (American)","WS",28,"Male",NA,626,626
134611,"English (American)","WS",28,"Male",NA,274,274
134612,"English (American)","WS",28,"Male",NA,465,465
134613,"English (American)","WS",28,"Male",NA,314,314
134614,"English (American)","WS",28,"Female",NA,639,639
134615,"English (American)","WS",28,"Male",NA,663,663
134616,"English (American)","WS",28,"Male",NA,605,605
134617,"English (American)","WS",28,"Male",NA,516,516
134618,"English (American)","WS",28,"Male",NA,479,479
134619,"English (American)","WS",28,"Male",NA,363,363
134620,"English (American)","WS",28,"Female",NA,274,274
134621,"English (American)","WS",28,"Male",NA,589,589
134622,"English (American)","WS",28,"Female",NA,519,519
134623,"English (American)","WS",28,"Male",NA,382,382
134624,"English (American)","WS",28,"Female",NA,631,631
134625,"English (American)","WS",28,"Male",NA,73,73
134626,"English (American)","WS",28,"Male",NA,638,638
134627,"English (American)","WS",28,"Male",NA,593,593
134628,"English (American)","WS",28,"Male",NA,563,563
134629,"English (American)","WS",28,"Female",NA,480,480
134630,"English (American)","WS",28,"Male",NA,448,448
134631,"English (American)","WS",28,"Female",NA,502,502
134632,"English (American)","WS",28,"Male",NA,353,353
134633,"English (American)","WS",28,"Female",NA,487,487
134634,"English (American)","WS",28,"Female",NA,623,623
134635,"English (American)","WS",28,"Male",NA,369,369
134636,"English (American)","WS",28,"Female",NA,632,632
134637,"English (American)","WS",28,"Female",NA,680,680
134638,"English (American)","WS",28,"Female",NA,539,539
134639,"English (American)","WS",28,"Male",NA,645,645
134640,"English (American)","WS",28,"Male",NA,677,677
134641,"English (American)","WS",28,"Female",NA,259,259
134642,"English (American)","WS",28,"Female",NA,625,625
134643,"English (American)","WS",28,"Male",NA,584,584
134644,"English (American)","WS",28,"Male",NA,344,344
134645,"English (American)","WS",28,"Female",NA,614,614
134646,"English (American)","WS",28,"Female",NA,505,505
134647,"English (American)","WS",28,"Male",NA,464,464
134648,"English (American)","WS",28,"Female",NA,606,606
134649,"English (American)","WS",28,"Male",NA,461,461
134650,"English (American)","WS",28,"Female",NA,463,463
134651,"English (American)","WS",28,"Female",NA,651,651
134652,"English (American)","WS",28,"Female",NA,537,537
134653,"English (American)","WS",28,"Female",NA,527,527
134654,"English (American)","WS",28,"Male",NA,543,543
134655,"English (American)","WS",28,"Female",NA,563,563
134656,"English (American)","WS",28,"Female",NA,570,570
134657,"English (American)","WS",28,"Female",NA,114,114
134658,"English (American)","WS",28,"Female",NA,627,627
134659,"English (American)","WS",28,"Male",NA,630,630
134660,"English (American)","WS",28,"Male",NA,633,633
134661,"English (American)","WS",28,"Male",NA,550,550
134662,"English (American)","WS",28,"Male",NA,582,582
134663,"English (American)","WS",28,"Male",NA,661,661
134664,"English (American)","WS",28,"Male",NA,436,436
134665,"English (American)","WS",28,"Female",NA,502,502
134666,"English (American)","WS",28,"Male",NA,625,625
134667,"English (American)","WS",28,"Male",NA,204,204
134668,"English (American)","WS",28,"Female",NA,455,455
134669,"English (American)","WS",28,"Female",NA,433,433
134670,"English (American)","WS",28,"Female",NA,552,552
134671,"English (American)","WS",28,"Male",NA,623,623
134672,"English (American)","WS",28,"Male",NA,565,565
134673,"English (American)","WS",28,"Female",NA,420,420
134674,"English (American)","WS",28,"Female",NA,611,611
134675,"English (American)","WS",28,"Male",NA,635,635
134676,"English (American)","WS",28,"Male",NA,295,295
134677,"English (American)","WS",28,"Male",NA,268,268
134678,"English (American)","WS",28,"Male",NA,594,594
134679,"English (American)","WS",28,"Male",NA,376,376
134680,"English (American)","WS",28,"Female",NA,504,504
134681,"English (American)","WS",28,"Male",NA,477,477
134682,"English (American)","WS",28,"Male",NA,593,593
134683,"English (American)","WS",28,"Female",NA,617,617
134684,"English (American)","WS",28,"Female",NA,357,357
134685,"English (American)","WS",28,"Female",NA,680,680
134686,"English (American)","WS",28,"Male",NA,591,591
134687,"English (American)","WS",28,"Male",NA,562,562
134688,"English (American)","WS",28,"Male",NA,215,215
134689,"English (American)","WS",28,"Male",NA,680,680
134690,"English (American)","WS",28,"Female",NA,677,677
134691,"English (American)","WS",28,"Male",NA,283,283
134692,"English (American)","WS",28,"Male",NA,624,624
134693,"English (American)","WS",28,"Female",NA,574,574
134694,"English (American)","WS",28,"Female",NA,620,620
134695,"English (American)","WS",28,"Male",NA,615,615
134696,"English (American)","WS",28,"Male",NA,575,575
134697,"English (American)","WS",28,"Male",NA,410,410
134698,"English (American)","WS",28,"Male",NA,490,490
134699,"English (American)","WS",28,"Female",NA,599,599
134700,"English (American)","WS",28,"Male",NA,397,397
134701,"English (American)","WS",28,"Female",NA,397,397
134702,"English (American)","WS",28,"Male",NA,547,547
134703,"English (American)","WS",28,"Male",NA,544,544
134704,"English (American)","WS",28,"Female",NA,634,634
134705,"English (American)","WS",28,"Female",NA,450,450
134706,"English (American)","WS",28,"Female",NA,448,448
134707,"English (American)","WS",28,"Female",NA,677,677
134708,"English (American)","WS",28,"Male",NA,472,472
134709,"English (American)","WS",28,"Male",NA,572,572
134710,"English (American)","WS",28,"Male",NA,405,405
134711,"English (American)","WS",28,"Male",NA,543,543
134712,"English (American)","WS",28,"Female",NA,497,497
134713,"English (American)","WS",28,"Male",NA,308,308
134714,"English (American)","WS",28,"Male",NA,621,621
134715,"English (American)","WS",28,"Male",NA,417,417
134716,"English (American)","WS",28,"Male",NA,377,377
134717,"English (American)","WS",28,"Male",NA,680,680
134718,"English (American)","WS",28,"Male",NA,561,561
134719,"English (American)","WS",28,"Female",NA,539,539
134720,"English (American)","WS",28,"Male",NA,601,601
134721,"English (American)","WS",28,"Female",NA,622,622
134722,"English (American)","WS",28,"Male",NA,483,483
134723,"English (American)","WS",28,"Male",NA,300,300
134724,"English (American)","WS",28,"Female",NA,657,657
134725,"English (American)","WS",28,"Female",NA,578,578
134726,"English (American)","WS",28,"Female",NA,636,636
134727,"English (American)","WS",28,"Male",NA,15,15
134728,"English (American)","WS",28,"Male",NA,393,393
134729,"English (American)","WS",28,"Male",NA,404,404
134730,"English (American)","WS",28,"Female",NA,513,513
134731,"English (American)","WS",28,"Male",NA,466,466
134732,"English (American)","WS",28,"Female",NA,550,550
134733,"English (American)","WS",28,"Female",NA,324,324
134734,"English (American)","WS",28,"Male",NA,569,569
134735,"English (American)","WS",28,"Female",NA,561,561
134736,"English (American)","WS",28,"Male",NA,619,619
134737,"English (American)","WS",28,"Female",NA,486,486
134738,"English (American)","WS",28,"Female",NA,455,455
134739,"English (American)","WS",28,"Male",NA,412,412
134740,"English (American)","WS",28,"Male",NA,629,629
134741,"English (American)","WS",28,"Male",NA,648,648
134742,"English (American)","WS",28,"Female",NA,592,592
134743,"English (American)","WS",28,"Female",NA,541,541
134744,"English (American)","WS",28,"Male",NA,244,244
134745,"English (American)","WS",28,"Male",NA,28,28
134746,"English (American)","WS",28,"Female",NA,341,341
134747,"English (American)","WS",28,"Male",NA,662,662
134748,"English (American)","WS",28,"Female",NA,196,196
134749,"English (American)","WS",28,"Female",NA,666,666
134750,"English (American)","WS",28,"Female",NA,509,509
134751,"English (American)","WS",28,"Female",NA,644,644
134752,"English (American)","WS",28,"Male",NA,419,419
134753,"English (American)","WS",28,"Male",NA,376,376
134754,"English (American)","WS",28,"Female",NA,592,592
134755,"English (American)","WS",28,"Female",NA,652,652
134756,"English (American)","WS",28,"Female",NA,575,575
134757,"English (American)","WS",28,"Female",NA,213,213
134758,"English (American)","WS",28,"Male",NA,461,461
134759,"English (American)","WS",28,"Male",NA,578,578
134760,"English (American)","WS",28,"Female",NA,576,576
134761,"English (American)","WS",28,"Male",NA,506,506
134762,"English (American)","WS",28,"Female",NA,249,249
134763,"English (American)","WS",28,"Male",NA,387,387
134764,"English (American)","WS",28,"Male",NA,504,504
134765,"English (American)","WS",28,"Male",NA,613,613
134766,"English (American)","WS",28,"Female",NA,404,404
134767,"English (American)","WS",28,"Male",NA,647,647
134768,"English (American)","WS",28,"Female",NA,597,597
134769,"English (American)","WS",28,"Female",NA,576,576
134770,"English (American)","WS",28,"Female",NA,490,490
134771,"English (American)","WS",28,"Male",NA,673,673
134772,"English (American)","WS",28,"Male",NA,578,578
134773,"English (American)","WS",28,"Male",NA,360,360
134774,"English (American)","WS",28,"Male",NA,565,565
134775,"English (American)","WS",28,"Female",NA,544,544
134776,"English (American)","WS",28,"Female",NA,435,435
134777,"English (American)","WS",28,"Male",NA,379,379
134778,"English (American)","WS",28,"Male",NA,576,576
134779,"English (American)","WS",28,"Male",NA,386,386
134780,"English (American)","WS",28,"Female",NA,469,469
134781,"English (American)","WS",28,"Male",NA,543,543
134782,"English (American)","WS",28,"Female",NA,445,445
134783,"English (American)","WS",28,"Male",NA,432,432
134784,"English (American)","WS",28,"Male",NA,502,502
134785,"English (American)","WS",28,"Female",NA,547,547
134786,"English (American)","WS",28,"Female",NA,589,589
134787,"English (American)","WS",28,"Female",NA,413,413
134788,"English (American)","WS",28,"Female",NA,439,439
134789,"English (American)","WS",28,"Female",NA,297,297
134790,"English (American)","WS",28,"Male",NA,280,280
134791,"English (American)","WS",28,"Male",NA,324,324
134792,"English (American)","WS",28,"Female",NA,608,608
134793,"English (American)","WS",28,"Female",NA,444,444
134794,"English (American)","WS",28,"Male",NA,623,623
134795,"English (American)","WS",28,"Female",NA,316,316
134796,"English (American)","WS",28,"Female",NA,472,472
134797,"English (American)","WS",28,"Male",NA,471,471
134798,"English (American)","WS",28,"Female",NA,663,663
134799,"English (American)","WS",28,"Female",NA,330,330
134800,"English (American)","WS",28,"Male",NA,223,223
134801,"English (American)","WS",28,"Male",NA,576,576
134802,"English (American)","WS",28,"Male",NA,596,596
134803,"English (American)","WS",28,"Female",NA,600,600
134804,"English (American)","WS",28,"Female",NA,550,550
134805,"English (American)","WS",28,"Male",NA,515,515
134806,"English (American)","WS",28,"Male",NA,494,494
134807,"English (American)","WS",28,"Male",NA,646,646
134808,"English (American)","WS",28,"Male",NA,509,509
134809,"English (American)","WS",28,"Male",NA,586,586
134810,"English (American)","WS",28,"Female",NA,506,506
134811,"English (American)","WS",28,"Female",NA,665,665
134812,"English (American)","WS",28,"Female",NA,674,674
134813,"English (American)","WS",28,"Male",NA,620,620
134814,"English (American)","WS",28,"Female",NA,499,499
