data_id,age,language,form,birth_order,ethnicity,sex,zygosity,original_id,norming,longitudinal,source_name,measure,vocab,identity,cross_sectional,demo,n,edu
129719,27,English (American),WS,First,White,Female,NA,100393,TRUE,FALSE,Marchman,production,519,All Data,TRUE,Graduate,584,Graduate
129729,22,English (American),WS,First,White,Female,NA,100407,TRUE,FALSE,Marchman,production,185,All Data,TRUE,Graduate,584,Graduate
129740,24,English (American),WS,First,White,Male,NA,100420,TRUE,FALSE,Marchman,production,391,All Data,TRUE,Graduate,584,Graduate
129749,22,English (American),WS,Second,White,Male,NA,100429,TRUE,FALSE,Marchman,production,569,All Data,TRUE,Graduate,584,Graduate
129753,23,English (American),WS,First,White,Female,NA,100433,TRUE,FALSE,Marchman,production,427,All Data,TRUE,Graduate,584,Graduate
129771,19,English (American),WS,Second,White,Female,NA,100452,TRUE,FALSE,Marchman,production,61,All Data,TRUE,Graduate,584,Graduate
129826,24,English (American),WS,Second,White,Male,NA,100510,TRUE,FALSE,Marchman,production,352,All Data,TRUE,Graduate,584,Graduate
129834,19,English (American),WS,First,White,Male,NA,100518,TRUE,FALSE,Marchman,production,154,All Data,TRUE,Graduate,584,Graduate
129837,24,English (American),WS,Second,White,Female,NA,100521,TRUE,FALSE,Marchman,production,26,All Data,TRUE,Graduate,584,Graduate
129838,24,English (American),WS,Second,White,Female,NA,100522,TRUE,FALSE,Marchman,production,304,All Data,TRUE,Graduate,584,Graduate
129842,29,English (American),WS,Fourth,Hispanic,Male,NA,100529,TRUE,FALSE,Marchman,production,434,All Data,TRUE,Graduate,584,Graduate
129843,17,English (American),WS,First,White,Female,NA,100530,TRUE,FALSE,Marchman,production,93,All Data,TRUE,Graduate,584,Graduate
129875,29,English (American),WS,First,Asian,Female,NA,100627,TRUE,FALSE,Marchman,production,630,All Data,TRUE,Graduate,584,Graduate
129885,30,English (American),WS,Third,White,Female,NA,100640,TRUE,FALSE,Marchman,production,570,All Data,TRUE,Graduate,584,Graduate
129887,30,English (American),WS,First,White,Female,NA,100642,TRUE,FALSE,Marchman,production,652,All Data,TRUE,Graduate,584,Graduate
129888,30,English (American),WS,First,White,Female,NA,100643,TRUE,FALSE,Marchman,production,512,All Data,TRUE,Graduate,584,Graduate
129893,25,English (American),WS,Fourth,White,Female,NA,200018,TRUE,FALSE,Marchman,production,283,All Data,TRUE,Graduate,584,Graduate
129895,28,English (American),WS,First,White,Male,NA,200028,TRUE,FALSE,Marchman,production,324,All Data,TRUE,Graduate,584,Graduate
129898,26,English (American),WS,First,White,Female,NA,200052,TRUE,FALSE,Marchman,production,579,All Data,TRUE,Graduate,584,Graduate
129902,25,English (American),WS,Second,White,Female,NA,200102,TRUE,FALSE,Marchman,production,411,All Data,TRUE,Graduate,584,Graduate
129925,20,English (American),WS,Third,White,Female,NA,200429,TRUE,FALSE,Marchman,production,89,All Data,TRUE,Graduate,584,Graduate
129932,19,English (American),WS,First,White,Male,NA,200482,TRUE,FALSE,Marchman,production,328,All Data,TRUE,Graduate,584,Graduate
129943,29,English (American),WS,Third,White,Female,NA,200621,TRUE,FALSE,Marchman,production,525,All Data,TRUE,Graduate,584,Graduate
129949,27,English (American),WS,Second,Asian,Male,NA,200700,TRUE,FALSE,Marchman,production,190,All Data,TRUE,Graduate,584,Graduate
129962,24,English (American),WS,First,White,Female,NA,200784,TRUE,FALSE,Marchman,production,491,All Data,TRUE,Graduate,584,Graduate
129987,23,English (American),WS,First,White,Female,NA,201236,TRUE,FALSE,Marchman,production,615,All Data,TRUE,Graduate,584,Graduate
129991,19,English (American),WS,First,White,Male,NA,201275,TRUE,FALSE,Marchman,production,314,All Data,TRUE,Graduate,584,Graduate
129996,24,English (American),WS,First,White,Female,NA,201301,TRUE,FALSE,Marchman,production,515,All Data,TRUE,Graduate,584,Graduate
130003,22,English (American),WS,Third,White,Female,NA,201367,TRUE,FALSE,Marchman,production,490,All Data,TRUE,Graduate,584,Graduate
130008,21,English (American),WS,First,White,Female,NA,201408,TRUE,FALSE,Marchman,production,58,All Data,TRUE,Graduate,584,Graduate
130009,21,English (American),WS,First,White,Female,NA,201422,TRUE,FALSE,Marchman,production,158,All Data,TRUE,Graduate,584,Graduate
130015,22,English (American),WS,First,White,Male,NA,201454,TRUE,FALSE,Marchman,production,191,All Data,TRUE,Graduate,584,Graduate
130028,17,English (American),WS,Second,White,Male,NA,201858,TRUE,FALSE,Marchman,production,42,All Data,TRUE,Graduate,584,Graduate
130034,18,English (American),WS,First,White,Male,NA,202000,TRUE,FALSE,Marchman,production,40,All Data,TRUE,Graduate,584,Graduate
130043,18,English (American),WS,Third,White,Male,NA,202070,TRUE,FALSE,Marchman,production,72,All Data,TRUE,Graduate,584,Graduate
130046,17,English (American),WS,First,White,Male,NA,202096,TRUE,FALSE,Marchman,production,57,All Data,TRUE,Graduate,584,Graduate
130047,18,English (American),WS,First,White,Female,NA,202099,TRUE,FALSE,Marchman,production,439,All Data,TRUE,Graduate,584,Graduate
130052,28,English (American),WS,First,White,Male,NA,202477,TRUE,FALSE,Marchman,production,476,All Data,TRUE,Graduate,584,Graduate
130067,28,English (American),WS,Third,White,Male,NA,202710,TRUE,FALSE,Marchman,production,663,All Data,TRUE,Graduate,584,Graduate
130077,26,English (American),WS,Third,White,Female,NA,202985,TRUE,FALSE,Marchman,production,121,All Data,TRUE,Graduate,584,Graduate
130078,27,English (American),WS,First,White,Male,NA,202989,TRUE,FALSE,Marchman,production,541,All Data,TRUE,Graduate,584,Graduate
130079,27,English (American),WS,Sixth,Black,Female,NA,203005,TRUE,FALSE,Marchman,production,583,All Data,TRUE,Graduate,584,Graduate
130083,25,English (American),WS,First,White,Female,NA,203091,TRUE,FALSE,Marchman,production,405,All Data,TRUE,Graduate,584,Graduate
130094,18,English (American),WS,First,White,Female,NA,203263,TRUE,FALSE,Marchman,production,191,All Data,TRUE,Graduate,584,Graduate
130100,18,English (American),WS,First,White,Male,NA,203437,TRUE,FALSE,Marchman,production,19,All Data,TRUE,Graduate,584,Graduate
130103,24,English (American),WS,Second,White,Female,NA,203711,TRUE,FALSE,Marchman,production,246,All Data,TRUE,Graduate,584,Graduate
130104,24,English (American),WS,Third,White,Male,NA,203716,TRUE,FALSE,Marchman,production,503,All Data,TRUE,Graduate,584,Graduate
130109,18,English (American),WS,Second,White,Female,NA,203799,TRUE,FALSE,Marchman,production,14,All Data,TRUE,Graduate,584,Graduate
130110,23,English (American),WS,Second,White,Female,NA,203829,TRUE,FALSE,Marchman,production,545,All Data,TRUE,Graduate,584,Graduate
130113,25,English (American),WS,First,White,Female,NA,204329,TRUE,FALSE,Marchman,production,521,All Data,TRUE,Graduate,584,Graduate
130116,23,English (American),WS,Second,White,Female,NA,204357,TRUE,FALSE,Marchman,production,456,All Data,TRUE,Graduate,584,Graduate
130118,23,English (American),WS,Third,White,Female,NA,204380,TRUE,FALSE,Marchman,production,196,All Data,TRUE,Graduate,584,Graduate
130119,23,English (American),WS,Second,White,Female,NA,204383,TRUE,FALSE,Marchman,production,440,All Data,TRUE,Graduate,584,Graduate
130123,24,English (American),WS,First,White,Male,NA,204431,TRUE,FALSE,Marchman,production,454,All Data,TRUE,Graduate,584,Graduate
130129,22,English (American),WS,First,White,Male,NA,204508,TRUE,FALSE,Marchman,production,210,All Data,TRUE,Graduate,584,Graduate
130130,22,English (American),WS,First,White,Female,NA,204509,TRUE,FALSE,Marchman,production,255,All Data,TRUE,Graduate,584,Graduate
130132,22,English (American),WS,Second,White,Female,NA,204560,TRUE,FALSE,Marchman,production,238,All Data,TRUE,Graduate,584,Graduate
130133,23,English (American),WS,Second,White,Male,NA,204564,TRUE,FALSE,Marchman,production,442,All Data,TRUE,Graduate,584,Graduate
130135,22,English (American),WS,First,White,Male,NA,204590,TRUE,FALSE,Marchman,production,286,All Data,TRUE,Graduate,584,Graduate
130146,17,English (American),WS,First,White,Female,NA,205005,TRUE,FALSE,Marchman,production,34,All Data,TRUE,Graduate,584,Graduate
130148,16,English (American),WS,Third,White,Female,NA,205807,TRUE,FALSE,Marchman,production,65,All Data,TRUE,Graduate,584,Graduate
130159,22,English (American),WS,Second,White,Female,NA,207220,TRUE,FALSE,Marchman,production,396,All Data,TRUE,Graduate,584,Graduate
130169,20,English (American),WS,Second,White,Male,NA,207318,TRUE,FALSE,Marchman,production,292,All Data,TRUE,Graduate,584,Graduate
130174,30,English (American),WS,Third,White,Female,NA,207507,TRUE,FALSE,Marchman,production,593,All Data,TRUE,Graduate,584,Graduate
130181,29,English (American),WS,Second,White,Male,NA,207926,TRUE,FALSE,Marchman,production,255,All Data,TRUE,Graduate,584,Graduate
130197,16,English (American),WS,Second,White,Female,NA,208682,TRUE,FALSE,Marchman,production,71,All Data,TRUE,Graduate,584,Graduate
130198,17,English (American),WS,First,White,Female,NA,208710,TRUE,FALSE,Marchman,production,50,All Data,TRUE,Graduate,584,Graduate
130211,20,English (American),WS,First,Hispanic,Male,NA,209804,TRUE,FALSE,Marchman,production,154,All Data,TRUE,Graduate,584,Graduate
130216,27,English (American),WS,Second,White,Female,NA,210350,TRUE,FALSE,Marchman,production,539,All Data,TRUE,Graduate,584,Graduate
130227,22,English (American),WS,First,White,Female,NA,210851,TRUE,FALSE,Marchman,production,327,All Data,TRUE,Graduate,584,Graduate
130228,30,English (American),WS,Second,White,Female,NA,211041,TRUE,FALSE,Marchman,production,576,All Data,TRUE,Graduate,584,Graduate
130233,16,English (American),WS,Second,White,Male,NA,211490,TRUE,FALSE,Marchman,production,112,All Data,TRUE,Graduate,584,Graduate
130260,16,English (American),WS,Second,White,Male,NA,300053,TRUE,FALSE,Marchman,production,11,All Data,TRUE,Graduate,584,Graduate
130277,19,English (American),WS,First,Asian,Male,NA,300078,TRUE,FALSE,Marchman,production,191,All Data,TRUE,Graduate,584,Graduate
130290,18,English (American),WS,First,White,Female,NA,300108,TRUE,FALSE,Marchman,production,222,All Data,TRUE,Graduate,584,Graduate
130291,19,English (American),WS,First,White,Female,NA,300109,TRUE,FALSE,Marchman,production,123,All Data,TRUE,Graduate,584,Graduate
130303,28,English (American),WS,First,Hispanic,Female,NA,300130,TRUE,FALSE,Marchman,production,609,All Data,TRUE,Graduate,584,Graduate
130312,28,English (American),WS,First,White,Male,NA,300141,TRUE,FALSE,Marchman,production,375,All Data,TRUE,Graduate,584,Graduate
130326,17,English (American),WS,Third,White,Female,NA,300170,TRUE,FALSE,Marchman,production,44,All Data,TRUE,Graduate,584,Graduate
130330,18,English (American),WS,Second,Asian,Male,NA,300175,TRUE,FALSE,Marchman,production,77,All Data,TRUE,Graduate,584,Graduate
130337,21,English (American),WS,First,White,Female,NA,300183,TRUE,FALSE,Marchman,production,476,All Data,TRUE,Graduate,584,Graduate
130345,23,English (American),WS,Second,White,Female,NA,300192,TRUE,FALSE,Marchman,production,87,All Data,TRUE,Graduate,584,Graduate
130349,24,English (American),WS,First,White,Female,NA,300196,TRUE,FALSE,Marchman,production,251,All Data,TRUE,Graduate,584,Graduate
130351,24,English (American),WS,First,Other,Male,NA,300198,TRUE,FALSE,Marchman,production,7,All Data,TRUE,Graduate,584,Graduate
130352,25,English (American),WS,First,Asian,Female,NA,300199,TRUE,FALSE,Marchman,production,543,All Data,TRUE,Graduate,584,Graduate
130354,26,English (American),WS,First,White,Female,NA,300201,TRUE,FALSE,Marchman,production,582,All Data,TRUE,Graduate,584,Graduate
130361,26,English (American),WS,Third,White,Male,NA,300208,TRUE,FALSE,Marchman,production,644,All Data,TRUE,Graduate,584,Graduate
130370,29,English (American),WS,First,White,Female,NA,300223,TRUE,FALSE,Marchman,production,633,All Data,TRUE,Graduate,584,Graduate
130372,17,English (American),WS,Second,White,Female,NA,300228,TRUE,FALSE,Marchman,production,44,All Data,TRUE,Graduate,584,Graduate
130375,21,English (American),WS,First,Other,Male,NA,300233,TRUE,FALSE,Marchman,production,340,All Data,TRUE,Graduate,584,Graduate
130380,22,English (American),WS,First,White,Male,NA,300242,TRUE,FALSE,Marchman,production,432,All Data,TRUE,Graduate,584,Graduate
130388,25,English (American),WS,First,White,Female,NA,300251,TRUE,FALSE,Marchman,production,495,All Data,TRUE,Graduate,584,Graduate
130403,28,English (American),WS,Second,White,Female,NA,300272,TRUE,FALSE,Marchman,production,527,All Data,TRUE,Graduate,584,Graduate
130405,29,English (American),WS,Second,White,Male,NA,300274,TRUE,FALSE,Marchman,production,221,All Data,TRUE,Graduate,584,Graduate
130412,28,English (American),WS,First,White,Male,NA,300281,TRUE,FALSE,Marchman,production,317,All Data,TRUE,Graduate,584,Graduate
130414,29,English (American),WS,Second,White,Male,NA,300283,TRUE,FALSE,Marchman,production,548,All Data,TRUE,Graduate,584,Graduate
130429,21,English (American),WS,Second,White,Female,NA,300321,TRUE,FALSE,Marchman,production,6,All Data,TRUE,Graduate,584,Graduate
130436,27,English (American),WS,First,White,Male,NA,300335,TRUE,FALSE,Marchman,production,312,All Data,TRUE,Graduate,584,Graduate
130438,30,English (American),WS,First,White,Male,NA,300337,TRUE,FALSE,Marchman,production,613,All Data,TRUE,Graduate,584,Graduate
130439,27,English (American),WS,Second,White,Male,NA,300339,TRUE,FALSE,Marchman,production,501,All Data,TRUE,Graduate,584,Graduate
130441,20,English (American),WS,First,White,Male,NA,300344,TRUE,FALSE,Marchman,production,426,All Data,TRUE,Graduate,584,Graduate
130445,26,English (American),WS,First,White,Female,NA,300363,TRUE,FALSE,Marchman,production,446,All Data,TRUE,Graduate,584,Graduate
130446,21,English (American),WS,First,White,Female,NA,300370,TRUE,FALSE,Marchman,production,75,All Data,TRUE,Graduate,584,Graduate
130467,27,English (American),WS,Second,White,Female,NA,300406,TRUE,FALSE,Marchman,production,571,All Data,TRUE,Graduate,584,Graduate
130477,25,English (American),WS,Second,White,Female,NA,300418,TRUE,FALSE,Marchman,production,479,All Data,TRUE,Graduate,584,Graduate
130495,18,English (American),WS,First,White,Male,NA,300437,TRUE,FALSE,Marchman,production,14,All Data,TRUE,Graduate,584,Graduate
130500,27,English (American),WS,First,Hispanic,Male,NA,300445,TRUE,FALSE,Marchman,production,507,All Data,TRUE,Graduate,584,Graduate
130502,29,English (American),WS,First,White,Male,NA,300451,TRUE,FALSE,Marchman,production,442,All Data,TRUE,Graduate,584,Graduate
130504,28,English (American),WS,First,White,Male,NA,300458,TRUE,FALSE,Marchman,production,426,All Data,TRUE,Graduate,584,Graduate
130514,22,English (American),WS,Second,White,Male,NA,300530,TRUE,FALSE,Marchman,production,442,All Data,TRUE,Graduate,584,Graduate
130520,28,English (American),WS,First,White,Male,NA,300548,TRUE,FALSE,Marchman,production,626,All Data,TRUE,Graduate,584,Graduate
130525,24,English (American),WS,First,White,Male,NA,300563,TRUE,FALSE,Marchman,production,522,All Data,TRUE,Graduate,584,Graduate
130530,16,English (American),WS,First,Asian,Female,NA,300576,TRUE,FALSE,Marchman,production,118,All Data,TRUE,Graduate,584,Graduate
130539,17,English (American),WS,First,White,Female,NA,300588,TRUE,FALSE,Marchman,production,104,All Data,TRUE,Graduate,584,Graduate
130541,18,English (American),WS,Third,White,Male,NA,300590,TRUE,FALSE,Marchman,production,25,All Data,TRUE,Graduate,584,Graduate
130543,18,English (American),WS,First,White,Male,NA,300592,TRUE,FALSE,Marchman,production,45,All Data,TRUE,Graduate,584,Graduate
130553,22,English (American),WS,Second,White,Male,NA,300603,TRUE,FALSE,Marchman,production,488,All Data,TRUE,Graduate,584,Graduate
130556,26,English (American),WS,Second,White,Male,NA,300606,TRUE,FALSE,Marchman,production,410,All Data,TRUE,Graduate,584,Graduate
130557,27,English (American),WS,First,White,Female,NA,300607,TRUE,FALSE,Marchman,production,407,All Data,TRUE,Graduate,584,Graduate
130565,28,English (American),WS,Second,White,Female,NA,300618,TRUE,FALSE,Marchman,production,468,All Data,TRUE,Graduate,584,Graduate
130567,25,English (American),WS,Second,White,Male,NA,300621,TRUE,FALSE,Marchman,production,569,All Data,TRUE,Graduate,584,Graduate
130568,25,English (American),WS,Second,White,Female,NA,300623,TRUE,FALSE,Marchman,production,546,All Data,TRUE,Graduate,584,Graduate
130576,20,English (American),WS,First,White,Male,NA,300632,TRUE,FALSE,Marchman,production,452,All Data,TRUE,Graduate,584,Graduate
130600,27,English (American),WS,First,White,Male,NA,300676,TRUE,FALSE,Marchman,production,590,All Data,TRUE,Graduate,584,Graduate
130618,24,English (American),WS,Second,White,Male,NA,300699,TRUE,FALSE,Marchman,production,262,All Data,TRUE,Graduate,584,Graduate
130627,17,English (American),WS,Second,White,Female,NA,300711,TRUE,FALSE,Marchman,production,167,All Data,TRUE,Graduate,584,Graduate
130631,16,English (American),WS,First,Black,Male,NA,300716,TRUE,FALSE,Marchman,production,9,All Data,TRUE,Graduate,584,Graduate
130641,20,English (American),WS,Second,White,Male,NA,300731,TRUE,FALSE,Marchman,production,32,All Data,TRUE,Graduate,584,Graduate
130643,19,English (American),WS,Third,White,Female,NA,300733,TRUE,FALSE,Marchman,production,169,All Data,TRUE,Graduate,584,Graduate
130644,19,English (American),WS,First,White,Male,NA,300734,TRUE,FALSE,Marchman,production,60,All Data,TRUE,Graduate,584,Graduate
130650,30,English (American),WS,First,Hispanic,Male,NA,300743,TRUE,FALSE,Marchman,production,514,All Data,TRUE,Graduate,584,Graduate
130652,30,English (American),WS,First,White,Female,NA,300745,TRUE,FALSE,Marchman,production,432,All Data,TRUE,Graduate,584,Graduate
130656,16,English (American),WS,Second,White,Male,NA,AA09M103,FALSE,FALSE,Marchman,production,26,All Data,TRUE,Graduate,584,Graduate
130658,16,English (American),WS,Second,White,Female,NA,AB10F103,FALSE,FALSE,Marchman,production,24,All Data,TRUE,Graduate,584,Graduate
130659,16,English (American),WS,First,White,Male,NA,AB11M035,FALSE,FALSE,Marchman,production,75,All Data,TRUE,Graduate,584,Graduate
130660,16,English (American),WS,First,White,Female,NA,AB16F027,FALSE,FALSE,Marchman,production,74,All Data,TRUE,Graduate,584,Graduate
130670,16,English (American),WS,Second,White,Female,NA,AL16F104,FALSE,FALSE,Marchman,production,8,All Data,TRUE,Graduate,584,Graduate
130672,16,English (American),WS,First,White,Female,NA,AR11F095,FALSE,FALSE,Marchman,production,106,All Data,TRUE,Graduate,584,Graduate
130674,16,English (American),WS,First,White,Female,NA,AS12F123,FALSE,FALSE,Marchman,production,13,All Data,TRUE,Graduate,584,Graduate
130675,16,English (American),WS,Second,White,Male,NA,AT16M017,FALSE,FALSE,Marchman,production,52,All Data,TRUE,Graduate,584,Graduate
130676,16,English (American),WS,Second,White,Female,NA,AZ08F024,FALSE,FALSE,Marchman,production,129,All Data,TRUE,Graduate,584,Graduate
130679,16,English (American),WS,Third,White,Male,NA,BS10M123,FALSE,FALSE,Marchman,production,57,All Data,TRUE,Graduate,584,Graduate
130680,16,English (American),WS,First,White,Male,NA,BW11M095,FALSE,FALSE,Marchman,production,71,All Data,TRUE,Graduate,584,Graduate
130686,16,English (American),WS,Second,White,Female,NA,CP11F076,FALSE,FALSE,Marchman,production,20,All Data,TRUE,Graduate,584,Graduate
130687,16,English (American),WS,First,White,Male,NA,DC16M114,FALSE,FALSE,Marchman,production,261,All Data,TRUE,Graduate,584,Graduate
130689,16,English (American),WS,First,White,Female,NA,DS12F066,FALSE,FALSE,Marchman,production,104,All Data,TRUE,Graduate,584,Graduate
130690,16,English (American),WS,First,White,Female,NA,EB12F113,FALSE,FALSE,Marchman,production,8,All Data,TRUE,Graduate,584,Graduate
130691,16,English (American),WS,Second,White,Female,NA,EF08F014,FALSE,FALSE,Marchman,production,28,All Data,TRUE,Graduate,584,Graduate
130694,16,English (American),WS,Second,White,Female,NA,ES08F014,FALSE,FALSE,Marchman,production,5,All Data,TRUE,Graduate,584,Graduate
130696,16,English (American),WS,First,White,Male,NA,GK08M103,FALSE,FALSE,Marchman,production,17,All Data,TRUE,Graduate,584,Graduate
130699,16,English (American),WS,Second,White,Female,NA,ID12F035,FALSE,FALSE,Marchman,production,7,All Data,TRUE,Graduate,584,Graduate
130701,16,English (American),WS,First,White,Male,NA,JA12M035,FALSE,FALSE,Marchman,production,25,All Data,TRUE,Graduate,584,Graduate
130702,16,English (American),WS,First,White,Female,NA,JA16F015,FALSE,FALSE,Marchman,production,16,All Data,TRUE,Graduate,584,Graduate
130705,16,English (American),WS,First,White,Male,NA,JC12M114,FALSE,FALSE,Marchman,production,10,All Data,TRUE,Graduate,584,Graduate
130706,16,English (American),WS,Second,White,Male,NA,JC15M084,FALSE,FALSE,Marchman,production,18,All Data,TRUE,Graduate,584,Graduate
130710,16,English (American),WS,Second,White,Female,NA,JH13F014,FALSE,FALSE,Marchman,production,119,All Data,TRUE,Graduate,584,Graduate
130713,16,English (American),WS,Second,White,Male,NA,JL12M036,FALSE,FALSE,Marchman,production,18,All Data,TRUE,Graduate,584,Graduate
130714,16,English (American),WS,Third,White,Male,NA,JS15M034,FALSE,FALSE,Marchman,production,33,All Data,TRUE,Graduate,584,Graduate
130717,16,English (American),WS,Second,White,Female,NA,KK12F044,FALSE,FALSE,Marchman,production,62,All Data,TRUE,Graduate,584,Graduate
130718,16,English (American),WS,Second,White,Female,NA,KK15F074,FALSE,FALSE,Marchman,production,182,All Data,TRUE,Graduate,584,Graduate
130721,16,English (American),WS,Second,White,Female,NA,KS11F113,FALSE,FALSE,Marchman,production,74,All Data,TRUE,Graduate,584,Graduate
130724,16,English (American),WS,Second,White,Female,NA,MA08F024,FALSE,FALSE,Marchman,production,29,All Data,TRUE,Graduate,584,Graduate
130726,16,English (American),WS,First,White,Male,NA,MC12M035,FALSE,FALSE,Marchman,production,5,All Data,TRUE,Graduate,584,Graduate
130727,16,English (American),WS,Third,White,Female,NA,MC15F104,FALSE,FALSE,Marchman,production,7,All Data,TRUE,Graduate,584,Graduate
130729,16,English (American),WS,First,White,Male,NA,MH09M024,FALSE,FALSE,Marchman,production,82,All Data,TRUE,Graduate,584,Graduate
130732,16,English (American),WS,Third,White,Female,NA,MM16F123,FALSE,FALSE,Marchman,production,73,All Data,TRUE,Graduate,584,Graduate
130735,16,English (American),WS,Second,White,Female,NA,MS09F014,FALSE,FALSE,Marchman,production,18,All Data,TRUE,Graduate,584,Graduate
130739,16,English (American),WS,First,Asian,Female,NA,NP16F046,FALSE,FALSE,Marchman,production,145,All Data,TRUE,Graduate,584,Graduate
130740,16,English (American),WS,First,White,Male,NA,NR11M036,FALSE,FALSE,Marchman,production,9,All Data,TRUE,Graduate,584,Graduate
130744,16,English (American),WS,Second,White,Male,NA,PC09M094,FALSE,FALSE,Marchman,production,23,All Data,TRUE,Graduate,584,Graduate
130745,16,English (American),WS,First,Hispanic,Male,NA,PY12M036,FALSE,FALSE,Marchman,production,22,All Data,TRUE,Graduate,584,Graduate
130747,16,English (American),WS,Second,White,Female,NA,RM12F105,FALSE,FALSE,Marchman,production,315,All Data,TRUE,Graduate,584,Graduate
130750,16,English (American),WS,Second,White,Female,NA,SB12F046,FALSE,FALSE,Marchman,production,10,All Data,TRUE,Graduate,584,Graduate
130751,16,English (American),WS,Second,White,Female,NA,SF12F015,FALSE,FALSE,Marchman,production,62,All Data,TRUE,Graduate,584,Graduate
130754,16,English (American),WS,First,White,Female,NA,SJ12F096,FALSE,FALSE,Marchman,production,336,All Data,TRUE,Graduate,584,Graduate
130755,16,English (American),WS,Second,Asian,Male,NA,SJ12M123,FALSE,FALSE,Marchman,production,3,All Data,TRUE,Graduate,584,Graduate
130756,16,English (American),WS,Second,White,Female,NA,SL09F104,FALSE,FALSE,Marchman,production,41,All Data,TRUE,Graduate,584,Graduate
130767,16,English (American),WS,Second,White,Male,NA,TR13M075,FALSE,FALSE,Marchman,production,243,All Data,TRUE,Graduate,584,Graduate
130769,16,English (American),WS,Third,White,Female,NA,ZB11F035,FALSE,FALSE,Marchman,production,10,All Data,TRUE,Graduate,584,Graduate
130770,17,English (American),WS,First,White,Female,NA,AO17F034,FALSE,FALSE,Marchman,production,65,All Data,TRUE,Graduate,584,Graduate
130771,17,English (American),WS,First,White,Female,NA,AR09F054,FALSE,FALSE,Marchman,production,11,All Data,TRUE,Graduate,584,Graduate
130773,17,English (American),WS,First,White,Male,NA,AT12M106,FALSE,FALSE,Marchman,production,2,All Data,TRUE,Graduate,584,Graduate
130774,17,English (American),WS,First,Hispanic,Male,NA,BG17M105,FALSE,FALSE,Marchman,production,32,All Data,TRUE,Graduate,584,Graduate
130780,17,English (American),WS,Third,White,Female,NA,EK12F065,FALSE,FALSE,Marchman,production,79,All Data,TRUE,Graduate,584,Graduate
130781,17,English (American),WS,First,White,Female,NA,EK17FT46,FALSE,FALSE,Marchman,production,24,All Data,TRUE,Graduate,584,Graduate
130782,17,English (American),WS,Second,White,Female,NA,EP15F056,FALSE,FALSE,Marchman,production,18,All Data,TRUE,Graduate,584,Graduate
130783,17,English (American),WS,First,White,Female,NA,ES10F115,FALSE,FALSE,Marchman,production,27,All Data,TRUE,Graduate,584,Graduate
130785,17,English (American),WS,First,White,Female,NA,EW15F125,FALSE,FALSE,Marchman,production,25,All Data,TRUE,Graduate,584,Graduate
130790,17,English (American),WS,First,Asian,Male,NA,IN12M026,FALSE,FALSE,Marchman,production,13,All Data,TRUE,Graduate,584,Graduate
130798,17,English (American),WS,First,White,Male,NA,KC17M064,FALSE,FALSE,Marchman,production,53,All Data,TRUE,Graduate,584,Graduate
130800,17,English (American),WS,First,Hispanic,Female,NA,MF15F086,FALSE,FALSE,Marchman,production,18,All Data,TRUE,Graduate,584,Graduate
130805,17,English (American),WS,First,White,Male,NA,NN11M115,FALSE,FALSE,Marchman,production,46,All Data,TRUE,Graduate,584,Graduate
130806,17,English (American),WS,First,White,Male,NA,NR11M036,FALSE,FALSE,Marchman,production,20,All Data,TRUE,Graduate,584,Graduate
130807,17,English (American),WS,Second,White,Female,NA,PM14F113,FALSE,FALSE,Marchman,production,62,All Data,TRUE,Graduate,584,Graduate
130813,17,English (American),WS,Second,White,Female,NA,SW15F125,FALSE,FALSE,Marchman,production,36,All Data,TRUE,Graduate,584,Graduate
130814,17,English (American),WS,Second,White,Female,NA,TA09F113,FALSE,FALSE,Marchman,production,5,All Data,TRUE,Graduate,584,Graduate
130815,17,English (American),WS,Second,White,Female,NA,TW09F094,FALSE,FALSE,Marchman,production,11,All Data,TRUE,Graduate,584,Graduate
130817,17,English (American),WS,First,Hispanic,Female,NA,YM13F026,FALSE,FALSE,Marchman,production,5,All Data,TRUE,Graduate,584,Graduate
130818,18,English (American),WS,First,White,Male,NA,AB11M035,FALSE,FALSE,Marchman,production,102,All Data,TRUE,Graduate,584,Graduate
130820,18,English (American),WS,First,White,Male,NA,AH18M046,FALSE,FALSE,Marchman,production,44,All Data,TRUE,Graduate,584,Graduate
130825,18,English (American),WS,First,White,Female,NA,AK18F064,FALSE,FALSE,Marchman,production,33,All Data,TRUE,Graduate,584,Graduate
130826,18,English (American),WS,Second,White,Female,NA,AL16F104,FALSE,FALSE,Marchman,production,15,All Data,TRUE,Graduate,584,Graduate
130827,18,English (American),WS,Second,White,Male,NA,AO15M056,FALSE,FALSE,Marchman,production,31,All Data,TRUE,Graduate,584,Graduate
130830,18,English (American),WS,First,White,Female,NA,AS12F123,FALSE,FALSE,Marchman,production,33,All Data,TRUE,Graduate,584,Graduate
130832,18,English (American),WS,Second,White,Female,NA,AS18F103,FALSE,FALSE,Marchman,production,123,All Data,TRUE,Graduate,584,Graduate
130843,18,English (American),WS,First,White,Male,NA,CS09M044,FALSE,FALSE,Marchman,production,210,All Data,TRUE,Graduate,584,Graduate
130844,18,English (American),WS,First,White,Male,NA,CS12M045,FALSE,FALSE,Marchman,production,191,All Data,TRUE,Graduate,584,Graduate
130851,18,English (American),WS,First,White,Male,NA,DC16M114,FALSE,FALSE,Marchman,production,375,All Data,TRUE,Graduate,584,Graduate
